SEQ_NO,KEORAEIL,SUNAPIL,HOIGYE_YEAR,YEAR_GUBUN,GEUMGO_CODE,BANK_GUBUN,MNGBR,ORG_MNGBR,GEORAE_GUBUN,GEORAE_CHANNEL,GUNGU_CODE,JIBGYE_CODE,BONSE_CNT,BONSE_AMT,SEWOI_CNT,SEWOI_AMT,GYOYUKSE_CNT,GYOYUKSE_AMT,NONGTEUKSE_CNT,NONGTEUKSE_AMT,SEIPGYEJWA,JUSEOK,ICHEIL,HOIKYE_SMOK_C,TAX_NO,GIROCD,SUNP_M_G,FIL_DT1,FIL_DT2,FIL_DT3,FIL_DT4,FIL_DT5,FIL_5_NO1,FIL_5_NO2,FIL_5_NO3,FIL_5_NO4,FIL_5_NO5,FIL_18_AMT1,FIL_18_AMT2,FIL_18_AMT3,FIL_18_AMT4,FIL_18_AMT5,DR_DTTM,DROKJA_ID,UPD_DTTM,MODR_ID,KJ_DT
1125,20241017,20241010,2024,1,28,88,7127,7127,1,6,7140,209331,23,224730,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1126,20241017,20241010,2024,1,28,88,7127,7127,1,6,7140,209333,1,5460,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1127,20241017,20241010,2024,1,28,88,7127,7127,1,6,7185,209333,5,7480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1128,20241017,20241010,2024,1,28,88,7127,7127,1,5,7200,209331,60,1138450,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1129,20241017,20241010,2024,1,28,88,7127,7127,1,6,7200,209333,22,50530,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1130,20241017,20241010,2024,1,28,88,7127,7127,1,6,7220,209330,422,11980680,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1131,20241017,20241010,2024,1,28,88,7127,7127,1,6,7260,209330,231,6137280,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1132,20241017,20241010,2024,1,28,366,0,0,1,8,7110,209331,3,71340,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1133,20241017,20241010,2024,1,28,366,0,0,1,7,7200,209331,28,613330,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1134,20241017,20241010,2024,1,28,366,0,0,1,8,7220,209330,5,130600,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1135,20241017,20241010,2024,1,28,366,0,0,1,8,7245,209331,3,38690,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1136,20241017,20241010,2024,1,28,366,0,0,1,7,7260,209331,19,1443680,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1137,20241017,20241010,2024,1,28,366,0,0,1,7,7710,209331,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1138,20241017,20241010,2024,1,28,11,1111,1111,1,6,110,200020,1,56100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1139,20241017,20241010,2024,1,28,88,7127,7127,1,8,110,200020,14,1109840,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1140,20241017,20241010,2024,1,28,7,1111,1111,1,6,170,200020,1,21610,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
495,20241017,20241010,2024,1,28,3,1111,1111,1,6,200,104000,62,88282420,15,1354200,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
496,20241017,20241010,2024,1,28,3,1111,0,1,6,200,103000,36,5806930,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
500,20241017,20241010,2024,1,28,4,1111,1111,1,6,237,104000,79,30083490,27,1681880,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
501,20241017,20241010,2024,1,28,4,1111,0,1,6,237,103000,116,1152690,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
502,20241017,20241010,2024,1,28,4,1111,1111,1,6,245,104000,40,3495090,10,1138800,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
503,20241017,20241010,2024,1,28,4,1111,0,1,6,245,103000,59,478410,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
509,20241017,20241010,2024,1,28,7,1111,1111,1,6,110,104000,1,179260,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
510,20241017,20241010,2024,1,28,7,1111,0,1,6,110,103000,2,25570,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
511,20241017,20241010,2024,1,28,7,1111,1111,1,6,170,104000,4,5006920,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
512,20241017,20241010,2024,1,28,7,1111,0,1,6,170,103000,5,650650,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
513,20241017,20241010,2024,1,28,7,1111,1111,1,6,245,104000,1,140800,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
514,20241017,20241010,2024,1,28,7,1111,0,1,6,245,103000,2,23620,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
515,20241017,20241010,2024,1,28,11,1111,1111,1,6,200,104000,56,14635190,19,1113690,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
516,20241017,20241010,2024,1,28,11,1111,0,1,6,200,103000,76,1001020,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
520,20241017,20241010,2024,1,28,20,1111,1111,1,6,200,104000,32,6500720,12,1044560,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
521,20241017,20241010,2024,1,28,20,1111,0,1,6,200,103000,37,419320,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
522,20241017,20241010,2024,1,28,20,1111,1111,1,6,245,104000,16,2861090,4,1695900,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
523,20241017,20241010,2024,1,28,20,1111,0,1,6,245,103000,17,90570,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
524,20241017,20241010,2024,1,28,81,1111,1111,1,6,170,104000,10,22807410,2,699600,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
525,20241017,20241010,2024,1,28,81,1111,0,1,6,170,103000,9,37090,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
526,20241017,20241010,2024,1,28,88,1,1,1,5,237,104000,616,987461550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
527,20241017,20241010,2024,1,28,88,1,0,1,5,237,103000,446,7092550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
534,20241017,20241010,2024,1,28,88,7127,7127,1,8,110,104000,0,0,93,193369881,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
535,20241017,20241010,2024,1,28,88,7127,7127,1,6,200,104000,184,42577480,42,4962790,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
1141,20241017,20241010,2024,1,28,11,1111,1111,1,6,245,200020,1,56100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1142,20241017,20241010,2024,1,28,20,1111,1111,1,6,200,200020,2,181990,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1143,20241017,20241010,2024,1,28,88,7127,7127,1,6,237,200020,46,2417330,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1144,20241017,20241010,2024,1,28,11,1111,1111,1,6,170,200020,2,88700,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1145,20241017,20241010,2024,1,28,11,1111,1111,1,6,200,200020,5,315570,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1146,20241017,20241010,2024,1,28,20,1111,1111,1,6,140,200020,2,294550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1147,20241017,20241010,2024,1,28,20,1111,1111,1,6,245,200020,2,66880,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1148,20241017,20241010,2024,1,28,88,7127,7127,1,6,110,200020,26,1836080,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1149,20241017,20241010,2024,1,28,88,7127,7127,1,6,200,200020,15,987500,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1150,20241017,20241010,2024,1,28,88,7127,7127,1,8,260,200020,22,1423690,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1151,20241017,20241010,2024,1,28,88,7127,7127,1,8,140,200020,2,336620,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1152,20241017,20241010,2024,1,28,88,7127,7127,1,6,170,200020,24,1925950,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1153,20241017,20241010,2024,1,28,11,1111,1111,1,6,710,200020,5,116370,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1154,20241017,20241010,2024,1,28,88,7127,7127,1,6,260,200020,44,3041240,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1155,20241017,20241010,2024,1,28,88,7127,7127,1,6,710,200020,7,298430,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1156,20241017,20241010,2024,1,28,11,1111,1111,1,6,237,200020,3,365750,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1157,20241017,20241010,2024,1,28,11,1111,1111,1,6,260,200020,3,140640,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1158,20241017,20241010,2024,1,28,88,7127,7127,1,6,140,200020,3,181380,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1159,20241017,20241010,2024,1,28,88,7127,7127,1,6,245,200020,14,905020,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1160,20241017,20241010,2024,1,28,88,7127,7127,1,8,245,200020,17,1215140,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1161,20241017,20241010,2024,1,28,20,1111,1111,1,6,260,200020,1,56100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1162,20241017,20241010,2024,1,28,20,3881,3881,1,1,185,200020,1,70130,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1163,20241017,20241010,2024,1,28,88,7127,7127,1,8,170,200020,32,2096310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1164,20241017,20241010,2024,1,28,88,7127,7127,1,8,200,200020,24,1719770,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1165,20241017,20241010,2024,1,28,88,7127,7127,1,6,720,200020,2,44360,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1166,20241017,20241010,2024,1,28,11,1111,1111,1,6,720,200020,1,18640,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1167,20241017,20241010,2024,1,28,20,1111,1111,1,6,185,200020,2,168300,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1168,20241017,20241010,2024,1,28,88,7127,7127,1,6,185,200020,24,1082060,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1169,20241017,20241010,2024,1,28,88,7127,7127,1,8,185,200020,11,1247300,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
1170,20241017,20241010,2024,1,28,88,7127,7127,1,8,237,200020,27,1796440,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021003,IF_O_SHB_RPT_R_006,20241017021003,IF_O_SHB_RPT_R_006,
536,20241017,20241010,2024,1,28,88,7127,0,1,6,200,103000,237,2910190,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
537,20241017,20241010,2024,1,28,88,7127,7127,1,8,260,104000,0,0,131,204166127,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
552,20241017,20241010,2024,1,28,99,9854,9854,1,4,185,104000,1,15000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
557,20241017,20241010,2024,1,28,365,0,0,1,39,237,104000,51,14502460,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
558,20241017,20241010,2024,1,28,365,0,0,1,39,237,103000,57,527390,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
565,20241017,20241010,2024,1,28,367,0,0,1,39,110,104000,11,4838790,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
566,20241017,20241010,2024,1,28,367,0,0,1,39,110,103000,10,149850,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
567,20241017,20241010,2024,1,28,367,0,0,1,39,185,104000,65,77536010,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
568,20241017,20241010,2024,1,28,367,0,0,1,39,185,103000,95,2152470,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
569,20241017,20241010,2024,1,28,367,0,0,1,39,200,104000,38,16410150,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
570,20241017,20241010,2024,1,28,367,0,0,1,39,200,103000,39,838030,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
577,20241017,20241010,2024,1,28,371,0,0,1,39,110,104000,22,5591470,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
596,20241017,20241010,2024,1,28,4,1111,1111,1,6,140,104000,13,2305980,2,580000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
597,20241017,20241010,2024,1,28,4,1111,0,1,6,140,103000,14,74260,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
598,20241017,20241010,2024,1,28,20,1111,1111,1,6,185,104000,33,11895880,3,362360,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
599,20241017,20241010,2024,1,28,20,1111,0,1,6,185,103000,40,576430,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
602,20241017,20241010,2024,1,28,88,1,1,1,5,140,104000,106,127579840,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
603,20241017,20241010,2024,1,28,88,1,0,1,5,140,103000,70,669340,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
608,20241017,20241010,2024,1,28,88,7127,7127,1,8,245,104000,0,0,108,111894659,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
578,20241017,20241010,2024,1,28,371,0,0,1,39,110,103000,23,282830,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
579,20241017,20241010,2024,1,28,371,0,0,1,39,237,104000,16,5738920,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
580,20241017,20241010,2024,1,28,371,0,0,1,39,237,103000,15,333950,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
581,20241017,20241010,2024,1,28,371,0,0,1,39,260,104000,24,5560120,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
582,20241017,20241010,2024,1,28,371,0,0,1,39,260,103000,30,569140,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
585,20241017,20241010,2024,1,28,372,0,0,1,39,170,104000,1,15000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
586,20241017,20241010,2024,1,28,372,0,0,1,39,185,104000,1,15000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
587,20241017,20241010,2024,1,28,374,0,0,1,39,140,104000,4,139330,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
588,20241017,20241010,2024,1,28,374,0,0,1,39,140,103000,4,23900,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
589,20241017,20241010,2024,1,28,381,0,0,1,39,200,104000,47,32887060,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
590,20241017,20241010,2024,1,28,381,0,0,1,39,200,103000,37,1760150,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
591,20241017,20241010,2024,1,28,381,0,0,1,39,260,104000,99,23879070,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
592,20241017,20241010,2024,1,28,381,0,0,1,39,260,103000,111,1577200,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
619,20241017,20241010,2024,1,28,99,9851,9851,1,4,200,104000,1,10000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
620,20241017,20241010,2024,1,28,99,9851,0,1,4,200,103000,1,2000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
621,20241017,20241010,2024,1,28,99,9852,9852,1,4,245,104000,1,26800,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
622,20241017,20241010,2024,1,28,99,9852,0,1,4,245,103000,1,1400,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
623,20241017,20241010,2024,1,28,364,0,0,1,39,110,104000,1,1206310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
624,20241017,20241010,2024,1,28,364,0,0,1,39,170,104000,1,1305620,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
625,20241017,20241010,2024,1,28,365,0,0,1,39,110,104000,34,37029720,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
626,20241017,20241010,2024,1,28,365,0,0,1,39,110,103000,21,450730,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
629,20241017,20241010,2024,1,28,367,0,0,1,39,170,104000,57,10472210,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241017021002,IF_O_SHB_RPT_R_006,20241017021002,IF_O_SHB_RPT_R_006,
